"","V1","V2","V3","V4","V5"
"561",14081.42,0.67,0.66,141.34,1704.99
"562",14304.95,0.67,0.66,149.27,1710.96
"563",14499.64,0.66,0.65,157.92,1717.8
"564",14674.89,0.66,0.65,163.7,1721.88
"565",14626.3,0.66,0.65,163.54,1722.2
"566",14805.2,0.65,0.65,169.49,1726.36
"567",15089.76,0.65,0.64,182.12,1735.99
"568",15221.86,0.64,0.64,185.99,1738.4
"569",14407.37,0.66,0.66,153.82,1714.57
"570",14660.16,0.66,0.65,163.05,1721.37
"571",14819.95,0.65,0.65,170.14,1726.86
"572",15021.37,0.65,0.64,177.09,1731.69
"573",14903.09,0.65,0.65,173.83,1729.69
"574",15108.37,0.65,0.64,180.95,1734.61
"575",15359.1,0.64,0.64,192.09,1742.94
"576",15514.1,0.64,0.63,196.97,1746.02
"577",11321.09,0.73,0.73,20.76,1596.59
"578",11558.65,0.73,0.72,29.31,1605.1
"579",11490.42,0.73,0.73,26.28,1602.1
"580",11695.93,0.73,0.72,33.41,1609.07
"581",11354.98,0.73,0.73,20.27,1596.1
"582",11584.69,0.73,0.72,28.47,1604.24
"583",11526.12,0.73,0.73,25.87,1601.67
"584",11723.92,0.73,0.72,32.65,1608.28
"585",11603.89,0.73,0.72,31.32,1607.07
"586",11868.09,0.72,0.72,41.05,1616.47
"587",11765.31,0.72,0.72,36.49,1612.07
"588",11996.21,0.72,0.71,44.74,1619.9
"589",11627.65,0.73,0.72,30.37,1606.11
"590",11884.64,0.72,0.72,39.79,1615.17
"591",11790.7,0.72,0.72,35.62,1611.16
"592",12014.4,0.72,0.71,43.55,1618.67
"593",11908.88,0.72,0.72,44.86,1620.2
"594",12103.01,0.72,0.71,51.49,1626.38
"595",12114.15,0.72,0.71,51.98,1626.85
"596",12275.13,0.71,0.71,57.13,1631.53
"597",12140.14,0.72,0.71,53.13,1627.93
"598",12305.32,0.71,0.71,58.47,1632.77
"599",12359.99,0.71,0.71,60.9,1635.02
"600",12492.7,0.71,0.7,64.79,1638.42
"601",12161.17,0.72,0.71,54.07,1628.81
"602",12379.31,0.71,0.71,61.76,1635.81
"603",12357.29,0.71,0.71,60.78,1634.91
"604",12540.66,0.71,0.7,66.92,1640.36
"605",12358.7,0.71,0.71,60.84,1634.96
"606",12546.97,0.71,0.7,67.2,1640.61
"607",12568.68,0.71,0.7,68.17,1641.49
"608",12722.54,0.7,0.7,73,1645.64
"609",13387.78,0.69,0.68,110.54,1679.43
"610",13662.51,0.68,0.67,120.74,1687.71
"611",13738.58,0.68,0.67,124.12,1690.52
"612",13964.97,0.67,0.67,132.17,1696.79
"613",13537.55,0.68,0.68,115.19,1683.06
"614",13795.25,0.68,0.67,124.64,1690.6
"615",13902.2,0.67,0.67,129.39,1694.51
"616",14111.47,0.67,0.67,136.68,1700.07
"617",13755.75,0.68,0.67,124.88,1691.15
"618",14064.16,0.67,0.67,136.58,1700.37
"619",14097.9,0.67,0.66,138.08,1701.59
"620",14355.3,0.66,0.66,147.51,1708.74
"621",13883.21,0.67,0.67,128.54,1693.82
"622",14174.07,0.67,0.66,139.46,1702.31
"623",14238.27,0.67,0.66,142.31,1704.6
"624",14477.85,0.66,0.66,150.95,1711.04
"625",14085.8,0.67,0.66,139.54,1703.15
"626",14310.52,0.66,0.66,147.52,1709.16
"627",14499.64,0.66,0.66,155.92,1715.8
"628",14675.01,0.66,0.65,161.71,1719.89
"629",14626.32,0.66,0.65,161.54,1720.2
"630",14805.4,0.65,0.65,167.5,1724.36
"631",15094.5,0.65,0.64,180.33,1734.15
"632",15225.07,0.64,0.64,184.13,1736.51
"633",14418.03,0.66,0.66,152.29,1712.95
"634",14673.14,0.66,0.65,161.62,1719.82
"635",14821.32,0.65,0.65,168.2,1724.91
"636",15023.95,0.65,0.64,175.2,1729.78
"637",14904.8,0.65,0.65,171.91,1727.75
"638",15111.28,0.65,0.64,179.08,1732.71
"639",15360.11,0.64,0.64,190.13,1740.97
"640",15514.38,0.64,0.63,194.98,1744.03
"641",12575.3,0.71,0.7,76.46,1649.75
"642",12703.98,0.7,0.7,80.17,1652.91
"643",12579.64,0.71,0.7,74.65,1647.93
"644",12710.54,0.7,0.7,78.46,1651.17
"645",12580.23,0.71,0.7,74.68,1647.95
"646",12710.05,0.7,0.7,78.44,1651.15
"647",12585.8,0.71,0.7,72.93,1646.18
"648",12718.3,0.7,0.7,76.81,1649.48
"649",12880.07,0.7,0.69,87.99,1659.87
"650",13028.44,0.7,0.69,92.58,1663.67
"651",12886.19,0.7,0.69,86.27,1658.11
"652",13037.44,0.69,0.69,90.98,1662.02
"653",12890.98,0.7,0.69,86.48,1658.3
"654",13041.41,0.69,0.69,91.16,1662.17
"655",12899.32,0.7,0.69,84.85,1656.63
"656",13053.37,0.69,0.69,89.69,1660.63
"657",12768.39,0.7,0.7,83.03,1655.46
"658",12888.16,0.7,0.69,86.35,1658.19
"659",12768.4,0.7,0.7,81.03,1653.47
"660",12888.33,0.7,0.69,84.36,1656.2
"661",12784.5,0.7,0.7,81.75,1654.1
"662",12901.19,0.7,0.69,84.93,1656.7
"663",12785.4,0.7,0.7,79.79,1652.14
"664",12901.31,0.7,0.69,82.94,1654.71
"665",13058.51,0.69,0.69,93.92,1664.83
"666",13197.21,0.69,0.69,98.08,1668.18
"667",13058.64,0.69,0.69,91.92,1662.84
"668",13198.09,0.69,0.69,96.12,1666.21
"669",13065.36,0.69,0.69,92.22,1663.1
"670",13201.76,0.69,0.69,96.28,1666.35
"671",13065.39,0.69,0.69,90.22,1661.1
"672",13202.01,0.69,0.69,94.29,1664.36
"673",15054.54,0.65,0.64,184.56,1738.81
"674",15194.58,0.64,0.64,188.78,1741.49
"675",15061.96,0.65,0.64,182.89,1737.06
"676",15199.59,0.64,0.64,187,1739.66
"677",15066.02,0.65,0.64,183.07,1737.19
"678",15204.48,0.64,0.64,187.22,1739.82
"679",15076.19,0.65,0.64,181.52,1735.53
"680",15211.62,0.64,0.64,185.54,1738.06
"681",15440.3,0.64,0.63,199.69,1749.61
"682",15603.72,0.63,0.63,204.95,1752.94
"683",15445.89,0.64,0.63,197.94,1747.79
"684",15607.06,0.63,0.63,203.1,1751.04
"685",15445.44,0.64,0.63,197.92,1747.78
"686",15607.6,0.63,0.63,203.12,1751.06
"687",15452.64,0.64,0.63,196.24,1746.01
"688",15612.04,0.63,0.63,201.32,1749.21
"689",15348.69,0.64,0.63,195.62,1746.6
"690",15477.49,0.64,0.63,199.34,1748.83
"691",15380.32,0.64,0.63,195.03,1745.64
"692",15503.51,0.64,0.63,198.5,1747.68
"693",15492.37,0.64,0.63,200,1749.31
"694",15611.63,0.63,0.63,203.3,1751.19
"695",15565.51,0.64,0.63,201.25,1749.7
"696",15674.85,0.63,0.63,204.11,1751.24
"697",15715.82,0.63,0.63,209.93,1756.56
"698",15866.92,0.63,0.62,214.64,1759.4
"699",15742.64,0.63,0.63,209.12,1755.42
"700",15888.06,0.63,0.62,213.58,1758.07
"701",15826.91,0.63,0.62,212.86,1758.12
"702",15968,0.63,0.62,217.13,1760.61
"703",15887.63,0.63,0.62,213.56,1758.06
"704",16018.55,0.63,0.62,217.37,1760.21
"705",12686.41,0.7,0.7,79.39,1652.21
"706",12806.12,0.7,0.69,82.71,1654.96
"707",12713.17,0.7,0.7,78.58,1651.27
"708",12836.71,0.7,0.69,82.07,1654.17
"709",12696.35,0.7,0.7,77.83,1650.6
"710",12817.35,0.7,0.7,81.21,1653.4
"711",12728.85,0.7,0.7,77.28,1649.9
"712",12854.51,0.7,0.69,80.86,1652.87
"713",13012.84,0.7,0.69,91.89,1663.06
"714",13151.33,0.69,0.69,96.04,1666.42
"715",13047.46,0.69,0.69,91.43,1662.4
"716",13190.91,0.69,0.69,95.8,1665.94
"717",13031.94,0.69,0.69,90.74,1661.8
"718",13172.68,0.69,0.69,94.99,1665.24
"719",13075.74,0.69,0.69,90.68,1661.5
"720",13222.7,0.69,0.69,95.21,1665.16
"721",12800.55,0.7,0.69,82.46,1654.74
"722",12916.71,0.7,0.69,85.62,1657.31
"723",12805.04,0.7,0.7,80.66,1652.92
"724",12923.16,0.7,0.69,83.91,1655.56
"725",12806.52,0.7,0.7,80.73,1652.97
"726",12921.23,0.7,0.69,83.82,1655.49
"727",12808.33,0.7,0.7,78.81,1651.04
"728",12924.88,0.7,0.69,81.98,1653.63
"729",13106.48,0.69,0.69,94.05,1664.69
"730",13240.94,0.69,0.69,98.02,1667.85
"731",13116.39,0.69,0.69,92.49,1663.07
"732",13254.13,0.69,0.69,96.61,1666.36
"733",13106.77,0.69,0.69,92.06,1662.7
"734",13240.96,0.69,0.69,96.02,1665.85
"735",13116.8,0.69,0.69,90.51,1661.09
"736",13255.76,0.69,0.69,94.68,1664.42
"737",15640.6,0.63,0.63,208.59,1756.13
"738",15760.02,0.63,0.63,211.89,1757.98
"739",15654.17,0.63,0.63,207.19,1754.57
"740",15776.35,0.63,0.63,210.61,1756.5
"741",15644.28,0.63,0.63,206.75,1754.25
"742",15762.98,0.63,0.63,210.02,1756.07
"743",15656.07,0.63,0.63,205.27,1752.63
"744",15777.61,0.63,0.63,208.67,1754.54
"745",16096.75,0.62,0.62,226.84,1768.68
"746",16238.47,0.62,0.61,231.14,1771.11
"747",16116.89,0.62,0.62,225.74,1767.31
"748",16262.47,0.62,0.61,230.2,1769.86
"749",16097.11,0.62,0.62,224.86,1766.69
"750",16238.6,0.62,0.62,229.14,1769.12
"751",16116.9,0.62,0.62,223.74,1765.31
"752",16262.64,0.62,0.62,228.21,1767.86
"753",15715.19,0.63,0.63,209.9,1756.54
"754",15831.75,0.63,0.62,213.08,1758.28
"755",15716.62,0.63,0.63,207.96,1754.58
"756",15834.36,0.63,0.62,211.19,1756.36
"757",15765.61,0.63,0.63,210.14,1756.16
"758",15877.77,0.63,0.62,213.12,1757.75
"759",15767.63,0.63,0.63,208.23,1754.22
"760",15878.52,0.63,0.62,211.15,1755.77
"761",16151.36,0.62,0.62,227.27,1768.39
"762",16289.96,0.62,0.61,231.42,1770.71
"763",16157.13,0.62,0.62,225.53,1766.57
"764",16298.33,0.62,0.61,229.8,1768.97
"765",16175.82,0.62,0.62,226.36,1767.16
"766",16310.58,0.62,0.61,230.34,1769.35
"767",16176.24,0.62,0.62,224.37,1765.17
"768",16312.33,0.62,0.62,228.42,1767.41
"769",11565.41,0.73,0.72,31.61,1607.39
"770",11660.81,0.73,0.72,33.85,1609.55
"771",11785.16,0.72,0.72,39.37,1614.92
"772",11843.32,0.72,0.72,39.95,1615.41
"773",11581.12,0.73,0.72,30.31,1606.08
"774",11676.81,0.73,0.72,32.56,1608.24
"775",11800.36,0.72,0.72,38.04,1613.57
"776",11858.79,0.72,0.72,38.64,1614.07
"777",11858.54,0.72,0.72,42.63,1618.06
"778",11969.73,0.72,0.71,45.57,1620.78
"779",12073.03,0.72,0.71,50.15,1625.13
"780",12144.12,0.72,0.71,51.31,1626.1
"781",11867.31,0.72,0.72,41.02,1616.43
"782",11978.57,0.72,0.72,43.96,1619.15
"783",12081.48,0.72,0.71,48.53,1623.48
"784",12152.65,0.72,0.71,49.69,1624.46
"785",11935.64,0.72,0.71,46.05,1621.34
"786",12068.41,0.72,0.71,49.95,1624.94
"787",12144.37,0.72,0.71,53.32,1628.11
"788",12233.25,0.71,0.71,55.27,1629.8
"789",12093.92,0.72,0.71,51.08,1626
"790",12239.53,0.71,0.71,55.55,1630.06
"791",12297.91,0.71,0.71,58.14,1632.47
"792",12397.81,0.71,0.71,60.58,1634.56
"793",12207.68,0.71,0.71,56.13,1630.74
"794",12357.18,0.71,0.71,60.77,1634.9
"795",12411.77,0.71,0.7,63.2,1637.13
"796",12514.96,0.71,0.7,65.78,1639.32
"797",12335.94,0.71,0.71,59.83,1634.03
"798",12496.76,0.71,0.7,64.97,1638.58
"799",12536.06,0.71,0.7,66.72,1640.17
"800",12649.1,0.7,0.7,69.74,1642.71
"801",13841.02,0.68,0.67,130.67,1696.28
"802",13897.63,0.67,0.67,131.18,1696.35
"803",14371.57,0.66,0.66,152.23,1713.31
"804",14386.61,0.66,0.66,150.9,1711.84
"805",13937.95,0.67,0.67,132.97,1697.81
"806",13994.26,0.67,0.67,133.47,1697.85
"807",14476,0.66,0.66,154.87,1714.98
"808",14490.67,0.66,0.66,153.52,1713.49
"809",14211.87,0.67,0.66,145.14,1707.66
"810",14281.68,0.67,0.66,146.24,1708.14
"811",14739.62,0.65,0.65,166.57,1724.11
"812",14761.93,0.65,0.65,165.57,1722.87
"813",14289.69,0.67,0.66,146.59,1708.42
"814",14358.86,0.66,0.66,147.67,1708.87
"815",14824.24,0.65,0.65,168.33,1725.01
"816",14845.94,0.65,0.65,167.3,1723.75
"817",14309.64,0.67,0.66,149.48,1711.13
"818",14398.67,0.66,0.66,151.43,1712.27
"819",14828.7,0.65,0.65,170.53,1727.16
"820",14862.57,0.65,0.65,170.04,1726.31
"821",14723.16,0.66,0.65,165.84,1723.54
"822",14826.79,0.65,0.65,168.45,1725.09
"823",15253.99,0.64,0.64,187.42,1739.47
"824",15296.75,0.64,0.64,187.32,1738.88
"825",14655.48,0.66,0.65,162.84,1721.21
"826",14759.38,0.65,0.65,165.45,1722.79
"827",15172.18,0.64,0.64,183.78,1736.75
"828",15215.61,0.64,0.64,183.71,1736.19
"829",15017.86,0.65,0.64,176.93,1731.57
"830",15135.28,0.65,0.64,180.15,1733.51
"831",15545.76,0.64,0.63,198.37,1747.05
"832",15597.72,0.63,0.63,198.68,1746.74
"833",11567.81,0.73,0.72,29.72,1605.5
"834",11662.25,0.73,0.72,31.91,1607.61
"835",11797.26,0.72,0.72,37.91,1613.44
"836",11852.65,0.72,0.72,38.37,1613.81
"837",11583.59,0.73,0.72,28.42,1604.19
"838",11678.3,0.73,0.72,30.62,1606.31
"839",11812.6,0.72,0.72,36.59,1612.1
"840",11868.24,0.72,0.72,37.06,1612.47
"841",11859.12,0.72,0.72,40.65,1616.08
"842",11969.86,0.72,0.72,43.57,1618.79
"843",12080.17,0.72,0.71,48.47,1623.43
"844",12148.87,0.72,0.71,49.52,1624.3
"845",11867.93,0.72,0.72,39.05,1614.46
"846",11978.72,0.72,0.72,41.97,1617.16
"847",12088.74,0.72,0.71,46.85,1621.79
"848",12157.51,0.72,0.71,47.91,1622.66
"849",11980.34,0.72,0.71,46.04,1621.23
"850",12111.02,0.72,0.71,49.84,1624.72
"851",12218.27,0.71,0.71,54.6,1629.18
"852",12301.84,0.71,0.71,56.31,1630.63
"853",12162.03,0.72,0.71,52.11,1626.85
"854",12305.92,0.71,0.71,56.5,1630.8
"855",12400.85,0.71,0.71,60.71,1634.69
"856",12495.08,0.71,0.7,62.9,1636.52
"857",12240.92,0.71,0.71,55.61,1630.12
"858",12388.18,0.71,0.71,60.15,1634.17
"859",12470.44,0.71,0.7,63.8,1637.52
"860",12568.15,0.71,0.7,66.14,1639.47
"861",12388.3,0.71,0.71,60.15,1634.17
"862",12547.07,0.71,0.7,65.21,1638.62
"863",12619.16,0.7,0.7,68.41,1641.52
"864",12726.27,0.7,0.7,71.16,1643.79
"865",13903.29,0.67,0.67,131.43,1696.55
"866",13963.22,0.67,0.67,132.1,1696.73
"867",14403.3,0.66,0.66,151.64,1712.43
"868",14420.35,0.66,0.66,150.4,1711.03
"869",14003.16,0.67,0.67,133.87,1698.17
"870",14062.85,0.67,0.67,134.52,1698.33
"871",14509.73,0.66,0.66,154.37,1714.16
"872",14526.45,0.66,0.66,153.11,1712.74
"873",14292.49,0.67,0.66,146.72,1708.52
"874",14366.9,0.66,0.66,148.02,1709.15
"875",14784.85,0.65,0.65,166.58,1723.66
"876",14810.27,0.65,0.65,165.71,1722.53
"877",14372.82,0.66,0.66,148.29,1709.36
"878",14446.63,0.66,0.66,149.56,1709.95
"879",14871.23,0.65,0.65,168.42,1724.61
"880",14896.05,0.65,0.65,167.52,1723.45
"881",14316.1,0.66,0.66,147.77,1709.36
"882",14405.41,0.66,0.66,149.73,1710.5
"883",14828.78,0.65,0.65,168.53,1725.16
"884",14862.74,0.65,0.65,168.04,1724.32
"885",14723.58,0.66,0.65,163.86,1721.56
"886",14827.24,0.65,0.65,166.47,1723.11
"887",15256.87,0.64,0.64,185.55,1737.56
"888",15299.22,0.64,0.64,185.43,1736.96
"889",14669.71,0.66,0.65,161.47,1719.7
"890",14774.27,0.65,0.65,164.11,1721.3
"891",15174.46,0.64,0.64,181.89,1734.82
"892",15218.42,0.64,0.64,181.84,1734.28
"893",15021.47,0.65,0.64,175.09,1729.69
"894",15139.1,0.65,0.64,178.32,1731.64
"895",15545.95,0.64,0.63,196.38,1745.06
"896",15597.8,0.63,0.63,196.69,1744.74
"897",12820.59,0.7,0.69,85.35,1657.53
"898",12847.95,0.7,0.69,84.57,1656.61
"899",12820.6,0.7,0.69,83.35,1655.53
"900",12848.36,0.7,0.69,82.59,1654.62
"901",12838.18,0.7,0.69,84.13,1656.22
"902",12864.09,0.7,0.69,83.28,1655.24
"903",12838.45,0.7,0.69,82.15,1654.23
"904",12865.19,0.7,0.69,81.33,1653.29
"905",13136.42,0.69,0.69,97.38,1667.84
"906",13172.38,0.69,0.69,96.98,1667.23
"907",13136.61,0.69,0.69,95.39,1665.85
"908",13173.56,0.69,0.69,95.03,1665.27
"909",13165.08,0.69,0.69,96.65,1666.95
"910",13199.08,0.69,0.69,96.16,1666.25
"911",13166.08,0.69,0.69,94.7,1664.98
"912",13201.7,0.69,0.69,94.28,1664.35
"913",12903.35,0.7,0.69,87.03,1658.78
"914",12945.78,0.7,0.69,86.91,1658.45
"915",12904.43,0.7,0.69,85.08,1656.83
"916",12945.98,0.7,0.69,84.92,1656.45
"917",12903.49,0.7,0.69,85.03,1656.79
"918",12947.12,0.7,0.69,84.97,1656.5
"919",12904.78,0.7,0.69,83.09,1654.84
"920",12947.56,0.7,0.69,82.99,1654.52
"921",13206.76,0.69,0.69,98.5,1668.55
"922",13258.26,0.69,0.69,98.79,1668.51
"923",13207.12,0.69,0.69,96.52,1666.56
"924",13258.27,0.69,0.69,96.79,1666.51
"925",13208.52,0.69,0.69,96.58,1666.61
"926",13258.52,0.69,0.69,96.8,1666.52
"927",13208.64,0.69,0.69,94.59,1664.62
"928",13258.55,0.69,0.69,94.8,1664.53
"929",15637.32,0.63,0.63,208.44,1756.02
"930",15640.29,0.63,0.63,206.57,1754.12
"931",15677.36,0.63,0.63,208.22,1755.32
"932",15678.36,0.63,0.63,206.26,1753.35
"933",15637.95,0.63,0.63,206.47,1754.05
"934",15641,0.63,0.63,204.6,1752.14
"935",15679.72,0.63,0.63,206.32,1753.39
"936",15680.76,0.63,0.63,204.37,1751.43
"937",16049.73,0.62,0.62,224.76,1767.2
"938",16056.15,0.62,0.62,223.04,1765.4
"939",16086.15,0.62,0.62,224.37,1766.34
"940",16089.55,0.62,0.62,222.52,1764.45
"941",16049.92,0.62,0.62,222.76,1765.2
"942",16056.29,0.62,0.62,221.05,1763.4
"943",16086.22,0.62,0.62,222.38,1764.35
"944",16089.64,0.62,0.62,220.53,1762.45
"945",15729.46,0.63,0.63,210.53,1757
"946",15738.71,0.63,0.63,208.94,1755.29
"947",15786.85,0.63,0.63,211.08,1756.84
"948",15792.09,0.63,0.63,209.31,1755.01
"949",15771.29,0.63,0.63,210.39,1756.34
"950",15785.6,0.63,0.63,209.03,1754.8
"951",15854.31,0.63,0.62,212.08,1757
"952",15863.71,0.63,0.62,210.49,1755.3
"953",16127.08,0.62,0.62,226.19,1767.63
"954",16141.04,0.62,0.62,224.81,1766.07
"955",16178.73,0.62,0.62,226.48,1767.25
"956",16187.86,0.62,0.62,224.89,1765.53
"957",16148.53,0.62,0.62,225.14,1766.3
"958",16166.71,0.62,0.62,223.95,1764.87
"959",16218.15,0.62,0.62,226.24,1766.48
"960",16231.11,0.62,0.62,224.81,1764.88
"961",12905.1,0.7,0.69,87.11,1658.85
"962",12932.27,0.7,0.69,86.31,1657.92
"963",12913.26,0.7,0.69,85.47,1657.17
"964",12944.22,0.7,0.69,84.84,1656.39
"965",12929.29,0.7,0.69,86.18,1657.8
"966",12954.75,0.7,0.69,85.31,1656.8
"967",12941.79,0.7,0.69,84.73,1656.29
"968",12971.56,0.7,0.69,84.06,1655.45
"969",13239.68,0.69,0.69,99.96,1669.8
"970",13275.68,0.69,0.68,99.56,1669.18
"971",13252.21,0.69,0.69,98.52,1668.28
"972",13293.68,0.69,0.69,98.36,1667.86
"973",13278.08,0.69,0.68,99.67,1669.27
"974",13311.8,0.69,0.68,99.17,1668.55
"975",13297.56,0.69,0.68,98.53,1668.01
"976",13337.6,0.69,0.68,98.31,1667.53
"977",12942.24,0.7,0.69,86.75,1658.31
"978",12980.29,0.7,0.69,86.44,1657.79
"979",12943.98,0.7,0.69,84.83,1656.38
"980",12983.52,0.7,0.69,84.59,1655.92
"981",12945.34,0.7,0.69,84.89,1656.43
"982",12981.06,0.7,0.69,84.48,1655.82
"983",12949.64,0.7,0.69,83.08,1654.6
"984",12986.07,0.7,0.69,82.7,1654.02
"985",13263.78,0.69,0.69,99.03,1668.73
"986",13309.69,0.69,0.68,99.07,1668.47
"987",13269.22,0.69,0.69,97.28,1666.93
"988",13317.94,0.69,0.69,97.44,1666.79
"989",13280.75,0.69,0.69,97.79,1667.37
"990",13319.88,0.69,0.69,97.53,1666.86
"991",13297.62,0.69,0.69,96.54,1666.01
"992",13338.3,0.69,0.69,96.34,1665.56
"993",16169.39,0.62,0.62,230.07,1770.96
"994",16171.05,0.62,0.62,228.14,1769.01
"995",16169.4,0.62,0.62,228.07,1768.96
"996",16171.05,0.62,0.62,226.14,1767.01
"997",16169.64,0.62,0.62,228.08,1768.96
"998",16171.26,0.62,0.62,226.15,1767.01
"999",16169.64,0.62,0.62,226.08,1766.96
"1000",16171.27,0.62,0.62,224.15,1765.01
"1001",16649.78,0.61,0.6,249.4,1783.77
"1002",16654.34,0.61,0.61,247.61,1781.91
"1003",16650.18,0.61,0.61,247.42,1781.78
"1004",16655.13,0.61,0.61,245.64,1779.93
"1005",16653.45,0.61,0.61,247.57,1781.88
"1006",16657.8,0.61,0.61,245.76,1780.01
"1007",16654.29,0.61,0.61,245.6,1779.91
"1008",16659.13,0.61,0.61,243.82,1778.05
"1009",16170.01,0.62,0.62,228.1,1768.97
"1010",16172.04,0.62,0.62,226.19,1767.04
"1011",16170.11,0.62,0.62,226.1,1766.98
"1012",16172.08,0.62,0.62,224.19,1765.04
"1013",16170.01,0.62,0.62,226.1,1766.97
"1014",16172.06,0.62,0.62,224.19,1765.04
"1015",16170.11,0.62,0.62,224.1,1764.98
"1016",16172.13,0.62,0.62,222.19,1763.04
"1017",16650.4,0.61,0.61,247.43,1781.79
"1018",16654.56,0.61,0.61,245.62,1779.91
"1019",16651.15,0.61,0.61,245.46,1779.81
"1020",16655.63,0.61,0.61,243.66,1777.95
"1021",16658.76,0.61,0.61,245.8,1780.04
"1022",16661.48,0.61,0.61,243.92,1778.12
"1023",16663.01,0.61,0.61,243.99,1778.17
"1024",16665.96,0.61,0.61,242.12,1776.26
"1025",12273.02,0.71,0.71,65.03,1639.44
"1026",12494.28,0.71,0.7,72.86,1646.48
"1027",13068.26,0.69,0.69,98.35,1669.21
"1028",13215.98,0.69,0.68,102.91,1672.9
"1029",12281.59,0.71,0.71,63.42,1637.8
"1030",12499.72,0.71,0.7,71.1,1644.7
"1031",13123.18,0.69,0.69,98.79,1669.33
"1032",13261.33,0.69,0.68,102.93,1672.63
"1033",12601.13,0.71,0.7,77.61,1650.79
"1034",12849.77,0.7,0.69,86.65,1658.68
"1035",13446.31,0.69,0.68,113.14,1681.64
"1036",13615.88,0.68,0.68,118.67,1685.98
"1037",12602.74,0.7,0.7,75.68,1648.86
"1038",12850.08,0.7,0.69,84.66,1656.69
"1039",13479.5,0.68,0.68,112.61,1680.89
"1040",13640.69,0.68,0.68,117.77,1684.9
"1041",12401.01,0.71,0.7,68.72,1642.69
"1042",12604.51,0.7,0.7,75.76,1648.93
"1043",13153.64,0.69,0.69,100.14,1670.51
"1044",13290.91,0.69,0.68,104.24,1673.76
"1045",12434.23,0.71,0.7,68.19,1642.05
"1046",12629.37,0.7,0.7,74.86,1647.93
"1047",13249.2,0.69,0.68,102.39,1672.17
"1048",13371.59,0.69,0.68,105.82,1674.82
"1049",12703.06,0.7,0.7,80.13,1652.87
"1050",12933.96,0.7,0.69,88.39,1659.98
"1051",13508.02,0.68,0.68,113.88,1681.96
"1052",13667.5,0.68,0.67,118.96,1685.9
"1053",12717.86,0.7,0.7,78.79,1651.46
"1054",12942.5,0.7,0.69,86.77,1658.32
"1055",13569.39,0.68,0.68,114.61,1682.25
"1056",13715.18,0.68,0.67,119.08,1685.66
"1057",14713.59,0.66,0.65,171.42,1729.22
"1058",14970.55,0.65,0.64,180.83,1735.98
"1059",16312.57,0.62,0.61,240.43,1779.42
"1060",16462.73,0.61,0.61,245.1,1782.05
"1061",14788.77,0.65,0.65,172.76,1729.79
"1062",15035.69,0.65,0.64,181.72,1736.17
"1063",16582.35,0.61,0.6,250.41,1785.72
"1064",16710.89,0.61,0.6,254.12,1787.62
"1065",15131.96,0.65,0.64,188,1741.4
"1066",15423.08,0.64,0.63,198.93,1749.04
"1067",16833.24,0.61,0.6,261.55,1793.31
"1068",17009.45,0.6,0.6,267.38,1796.58
"1069",15179.73,0.64,0.64,188.12,1741
"1070",15461.47,0.64,0.63,198.63,1748.3
"1071",17049.07,0.6,0.59,269.14,1797.76
"1072",17203.01,0.6,0.59,273.97,1800.31
"1073",14895.68,0.65,0.64,177.51,1733.44
"1074",15130.15,0.65,0.64,185.92,1739.34
"1075",16430.5,0.62,0.61,243.67,1781.06
"1076",16568.26,0.61,0.61,247.78,1783.29
"1077",15047.51,0.65,0.64,182.25,1736.57
"1078",15263.08,0.64,0.64,189.82,1741.77
"1079",16811.91,0.61,0.6,258.6,1790.67
"1080",16919.8,0.6,0.6,261.39,1791.91
"1081",15279.8,0.64,0.64,192.56,1744.32
"1082",15548.11,0.64,0.63,202.48,1751.13
"1083",16919.13,0.6,0.6,263.37,1793.89
"1084",17083.19,0.6,0.59,268.65,1796.77
"1085",15385.57,0.64,0.63,195.26,1745.81
"1086",15635.28,0.63,0.63,204.35,1751.96
"1087",17223.86,0.6,0.59,274.9,1800.92
"1088",17356.61,0.59,0.59,278.79,1802.81
"1089",12279.07,0.71,0.71,63.3,1637.69
"1090",12500.46,0.71,0.7,71.14,1644.73
"1091",13115.28,0.69,0.69,98.44,1669.03
"1092",13260.77,0.69,0.68,102.9,1672.61
"1093",12287.81,0.71,0.71,61.69,1636.05
"1094",12506.03,0.71,0.7,69.38,1642.96
"1095",13174.01,0.69,0.69,99.05,1669.29
"1096",13309.58,0.69,0.68,103.07,1672.47
"1097",12603.92,0.7,0.7,75.73,1648.9
"1098",12852.53,0.7,0.69,84.77,1656.79
"1099",13484,0.68,0.68,112.81,1681.06
"1100",13651.17,0.68,0.68,118.24,1685.29
"1101",12605.59,0.7,0.7,73.8,1646.97
"1102",12852.88,0.7,0.69,82.79,1654.8
"1103",13520.1,0.68,0.68,112.42,1680.41
"1104",13678.49,0.68,0.68,117.45,1684.3
"1105",12431.47,0.71,0.7,68.07,1641.93
"1106",12632.98,0.7,0.7,75.02,1648.07
"1107",13242.49,0.69,0.68,102.09,1671.91
"1108",13374.06,0.69,0.68,105.93,1674.91
"1109",12469.93,0.71,0.7,67.78,1641.5
"1110",12662.27,0.7,0.7,74.32,1647.24
"1111",13358.03,0.69,0.68,105.22,1674.31
"1112",13472.93,0.68,0.68,108.32,1676.64
"1113",12722.64,0.7,0.7,79,1651.65
"1114",12951.42,0.7,0.69,87.16,1658.67
"1115",13578.06,0.68,0.68,114.99,1682.58
